engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,behaviour_score3,behaviour_score3_name,behaviour_score4,behaviour_score4_name
random,558,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,559,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,560,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,561,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,562,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,563,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,564,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,565,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,566,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,567,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,568,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,569,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,570,13.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,571,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,572,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,573,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,574,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,575,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,576,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,577,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,578,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,579,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,580,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,581,13.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,582,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,583,14.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,584,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,585,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,586,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,587,15.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,588,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,589,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,590,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,591,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,592,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,593,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,594,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,595,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,596,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,597,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,598,6.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,599,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,600,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,601,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,602,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,603,11.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,604,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,605,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,606,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,607,13.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,608,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,609,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,610,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,611,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,612,12.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,613,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,614,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,615,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,616,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,617,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,618,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,619,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,620,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,621,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,622,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,623,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,624,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,625,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,626,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,627,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,628,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,629,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,630,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,631,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,632,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,633,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,634,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,635,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,636,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,637,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,638,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,639,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,640,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,641,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,642,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,643,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,644,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,645,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,646,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,647,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,648,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,649,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,650,2.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,651,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,652,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,653,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,654,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,655,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,656,5.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,657,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,658,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,659,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,660,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,661,5.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,662,11.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,663,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,664,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,665,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,666,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,667,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,668,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,669,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,670,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,671,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,672,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,673,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,674,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,675,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,676,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,677,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,678,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,679,1.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,680,8.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,681,15.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,682,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,683,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,684,7.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,685,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,686,13.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,687,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,688,5.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,689,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,690,13.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,691,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,692,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,693,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,694,4.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,695,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,696,5.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,697,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,698,7.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,699,13.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,700,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,701,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,702,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,703,9.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,704,13.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,705,12.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,706,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,707,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,708,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,709,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,710,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,711,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,712,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,713,13.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,714,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,715,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,716,11.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,717,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,718,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,719,10.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,720,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,721,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,722,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,723,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,724,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,725,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,726,6.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,727,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,728,13.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,729,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,730,8.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,731,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,732,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,733,15.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,734,9.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,735,9.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,736,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,737,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,738,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,739,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,740,14.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,741,12.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,742,9.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,743,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,744,8.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,745,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,746,15.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,747,11.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,748,7.0,temporal discounting score,1.0,present bias,0.0,subaddictivity,1.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,749,10.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,750,6.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,751,7.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,752,6.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,753,8.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,754,10.0,temporal discounting score,0.0,present bias,0.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,755,10.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,756,12.0,temporal discounting score,1.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
random,757,4.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,1.0,delay-speedup asymmetry-1,0.0,delay-length asymmetry-2
random,758,12.0,temporal discounting score,0.0,present bias,1.0,subaddictivity,0.0,delay-speedup asymmetry-1,1.0,delay-length asymmetry-2
