run,informative_lh,prior,lh,left_pred,red_observation
3484,True,0.5,0.9,0.9,True
3484,False,0.8,0.5,0.8,True
3485,True,0.5,0.8,0.67,True
3485,False,0.1,0.5,0.1,False
3486,True,0.5,0.1,0.5,True
3486,False,0.3,0.6,0.6,True
3485,True,0.6,0.30000000000000004,0.6,False
3485,False,0.8,0.6,0.67,True
3487,True,0.5,0.7,0.7,True
3487,False,0.7,0.6,0.7,True
3486,True,0.6,0.8,0.75,True
3486,False,0.3,0.6,0.33,True
3488,True,0.5,0.9,0.1,False
3488,False,0.8,0.5,0.8,True
3487,True,0.5,0.3,0.6,True
3487,False,0.2,0.6,0.25,False
3489,True,0.5,0.09999999999999998,0.64,False
3489,False,0.1,0.5,0.1,True
3488,True,0.4,0.7,0.6,False
3488,False,0.2,0.4,0.33,True
3490,True,0.5,0.9,0.64,True
3490,False,0.8,0.4,0.67,True
3489,True,0.4,0.3,0.43,True
3489,False,0.9,0.6,0.75,False
3491,True,0.5,0.7,0.7,False
3491,False,0.9,0.4,0.82,True
3490,True,0.5,0.8,0.67,False
3490,False,0.7,0.6,0.67,False
3492,True,0.5,0.8,0.67,False
3492,False,0.8,0.4,0.67,False
3491,True,0.4,0.7,0.33,False
3491,False,0.3,0.5,0.3,False
3493,True,0.6,0.09999999999999998,0.6,False
3493,False,0.8,0.5,0.8,False
3492,True,0.5,0.2,0.2,True
3492,False,0.7,0.5,0.7,False
3494,True,0.5,0.09999999999999998,0.5,False
3494,False,0.3,0.5,0.7,False
3493,True,0.4,0.3,0.43,True
3493,False,0.8,0.4,0.67,True
3495,True,0.6,0.9,0.6,True
3495,False,0.1,0.5,0.1,True
3496,True,0.5,0.8,0.67,False
3496,False,0.8,0.5,0.8,True
3494,True,0.5,0.2,0.2,True
3494,False,0.1,0.4,0.2,True
3495,True,0.4,0.09999999999999998,0.6,False
3495,False,0.9,0.4,0.67,False
3497,True,0.5,0.09999999999999998,0.64,False
3497,False,0.9,0.5,0.9,False
3496,True,0.5,0.9,0.64,True
3496,False,0.1,0.5,0.1,True
3498,True,0.6,0.1,0.6,True
3498,False,0.3,0.6,0.58,False
3497,True,0.6,0.2,0.6,True
3497,False,0.9,0.5,0.9,False
3499,True,0.5,0.09999999999999998,0.5,False
3499,False,0.1,0.6,0.2,False
3498,True,0.5,0.3,0.6,True
3498,False,0.7,0.6,0.6,True
3500,True,0.4,0.7,0.47,True
3500,False,0.9,0.5,0.9,True
3499,True,0.6,0.19999999999999996,0.6,False
3499,False,0.9,0.5,0.9,False
3501,True,0.6,0.1,0.6,True
3501,False,0.7,0.5,0.7,True
3500,True,0.6,0.7,0.6,False
3500,False,0.8,0.6,0.67,True
3502,True,0.6,0.30000000000000004,0.6,False
3502,False,0.8,0.5,0.8,False
3501,True,0.5,0.8,0.67,True
3501,False,0.9,0.6,0.75,True
3503,True,0.5,0.7,0.7,True
3503,False,0.7,0.5,0.7,True
3502,True,0.6,0.7,0.6,False
3502,False,0.8,0.4,0.67,True
3504,True,0.4,0.2,0.25,True
3504,False,0.3,0.6,0.58,True
3503,True,0.5,0.1,0.5,True
3503,False,0.1,0.5,0.1,True
3505,True,0.4,0.1,0.2,True
3505,False,0.2,0.5,0.2,False
3504,True,0.5,0.9,0.1,False
3504,False,0.1,0.5,0.1,True
3506,True,0.4,0.8,0.33,False
3506,False,0.8,0.6,0.67,True
3505,True,0.6,0.7,0.6,False
3505,False,0.9,0.4,0.67,False
3507,True,0.6,0.2,0.6,True
3507,False,0.9,0.6,0.75,True
3506,True,0.5,0.1,0.5,True
3506,False,0.7,0.5,0.7,True
3508,True,0.5,0.2,0.2,True
3508,False,0.7,0.6,0.7,True
3507,True,0.5,0.9,0.1,False
3507,False,0.1,0.5,0.1,False
3509,True,0.6,0.3,0.6,True
3509,False,0.1,0.5,0.1,True
3508,True,0.5,0.1,0.5,True
3508,False,0.7,0.6,0.6,False
3510,True,0.6,0.7,0.7,True
3510,False,0.7,0.5,0.7,True
3509,True,0.5,0.8,0.67,True
3509,False,0.2,0.5,0.2,True
3511,True,0.5,0.19999999999999996,0.67,False
3511,False,0.7,0.6,0.6,True
3512,True,0.5,0.09999999999999998,0.9,False
3512,False,0.9,0.6,0.6,True
3510,True,0.6,0.8,0.67,True
3510,False,0.9,0.5,0.9,False
3511,True,0.4,0.7,0.47,True
3511,False,0.09999999999999998,0.4,0.2,False
3513,True,0.6,0.9,0.6,False
3513,False,0.1,0.4,0.2,False
3512,True,0.6,0.7,0.6,False
3512,False,0.7,0.5,0.7,False
3514,True,0.4,0.9,0.4,False
3514,False,0.7,0.4,0.64,True
3513,True,0.5,0.3,0.6,True
3513,False,0.7,0.5,0.7,True
3515,True,0.5,0.09999999999999998,0.9,False
3515,False,0.3,0.5,0.3,False
3516,True,0.4,0.7,0.33,False
3516,False,0.7,0.5,0.7,True
3514,True,0.5,0.1,0.5,True
3514,False,0.1,0.6,0.4,True
3517,True,0.5,0.7,0.58,True
3517,False,0.8,0.6,0.67,False
3515,True,0.4,0.3,0.43,True
3515,False,0.3,0.4,0.43,True
3516,True,0.5,0.7,0.7,True
3516,False,0.7,0.6,0.6,True
3518,True,0.5,0.19999999999999996,0.67,False
3518,False,0.3,0.6,0.33,False
3517,True,0.6,0.7,0.6,True
3517,False,0.1,0.5,0.1,True
3519,True,0.6,0.8,0.6,False
3519,False,0.9,0.5,0.9,False
3518,True,0.5,0.8,0.2,False
3518,False,0.9,0.5,0.9,False
3520,True,0.5,0.7,0.7,True
3520,False,0.3,0.5,0.3,False
3519,True,0.5,0.7,0.58,False
3519,False,0.7,0.6,0.6,True
3521,True,0.6,0.19999999999999996,0.67,False
3521,False,0.1,0.6,0.2,True
3520,True,0.6,0.8,0.6,True
3520,False,0.8,0.6,0.67,True
3522,True,0.4,0.9,0.44,False
3522,False,0.3,0.5,0.3,True
3521,True,0.5,0.8,0.67,False
3521,False,0.1,0.5,0.1,True
3523,True,0.4,0.1,0.44,True
3523,False,0.8,0.6,0.67,False
3522,True,0.5,0.3,0.6,True
3522,False,0.3,0.5,0.7,True
3524,True,0.5,0.8,0.2,False
3524,False,0.7,0.6,0.7,True
3523,True,0.6,0.09999999999999998,0.6,False
3523,False,0.8,0.4,0.67,True
3525,True,0.5,0.1,0.5,True
3525,False,0.1,0.6,0.2,True
3526,True,0.5,0.7,0.7,True
3526,False,0.9,0.4,0.67,False
3524,True,0.5,0.30000000000000004,0.7,False
3524,False,0.7,0.6,0.6,True
3527,True,0.6,0.8,0.67,False
3527,False,0.9,0.5,0.9,False
3525,True,0.6,0.19999999999999996,0.6,False
3525,False,0.9,0.6,0.75,True
3528,True,0.6,0.9,0.6,False
3528,False,0.8,0.6,0.67,True
3526,True,0.6,0.19999999999999996,0.67,False
3526,False,0.1,0.4,0.2,False
3529,True,0.5,0.2,0.2,True
3529,False,0.3,0.5,0.3,True
3527,True,0.4,0.09999999999999998,0.6,False
3527,False,0.2,0.5,0.2,False
3530,True,0.5,0.7,0.7,True
3530,False,0.8,0.5,0.8,True
3531,True,0.4,0.30000000000000004,0.6,False
3531,False,0.1,0.6,0.2,False
3528,True,0.5,0.09999999999999998,0.5,False
3528,False,0.09999999999999998,0.4,0.2,False
3529,True,0.4,0.19999999999999996,0.67,False
3529,False,0.7,0.4,0.64,True
3532,True,0.6,0.2,0.67,True
3532,False,0.1,0.5,0.1,False
3530,True,0.4,0.7,0.6,True
3530,False,0.7,0.5,0.7,True
3533,True,0.5,0.2,0.67,True
3533,False,0.8,0.5,0.8,True
3531,True,0.5,0.09999999999999998,0.64,False
3531,False,0.7,0.5,0.7,True
3534,True,0.6,0.19999999999999996,0.67,False
3534,False,0.2,0.5,0.2,True
3532,True,0.4,0.2,0.2,True
3532,False,0.9,0.5,0.9,False
3535,True,0.6,0.7,0.6,True
3535,False,0.7,0.5,0.7,False
3533,True,0.6,0.9,0.6,True
3533,False,0.2,0.5,0.2,False
3536,True,0.4,0.09999999999999998,0.44,False
3536,False,0.7,0.6,0.67,False
3534,True,0.4,0.09999999999999998,0.44,False
3534,False,0.1,0.4,0.2,False
3537,True,0.5,0.7,0.7,False
3537,False,0.3,0.4,0.7,False
3535,True,0.5,0.30000000000000004,0.6,False
3535,False,0.7,0.5,0.7,True
3538,True,0.4,0.9,0.4,False
3538,False,0.3,0.4,0.33,False
3536,True,0.5,0.8,0.67,True
3536,False,0.09999999999999998,0.4,0.2,False
3539,True,0.5,0.8,0.67,True
3539,False,0.9,0.6,0.6,True
3537,True,0.6,0.7,0.6,False
3537,False,0.8,0.5,0.8,False
3540,True,0.6,0.30000000000000004,0.6,False
3540,False,0.7,0.4,0.64,False
3538,True,0.5,0.9,0.64,True
3538,False,0.2,0.5,0.2,False
3541,True,0.6,0.8,0.75,True
3541,False,0.1,0.5,0.1,True
3539,True,0.6,0.9,0.6,True
3539,False,0.1,0.5,0.1,False
3542,True,0.5,0.30000000000000004,0.7,False
3542,False,0.3,0.6,0.33,True
3540,True,0.6,0.3,0.6,True
3540,False,0.3,0.5,0.7,True
3543,True,0.6,0.8,0.6,True
3543,False,0.9,0.4,0.67,False
3544,True,0.4,0.1,0.2,True
3544,False,0.9,0.5,0.9,True
3541,True,0.5,0.7,0.7,True
3541,False,0.2,0.6,0.25,False
3542,True,0.6,0.1,0.6,True
3542,False,0.3,0.4,0.43,True
3545,True,0.5,0.1,0.5,True
3545,False,0.8,0.6,0.67,True
3543,True,0.4,0.8,0.33,False
3543,False,0.8,0.6,0.67,True
3546,True,0.4,0.7,0.6,False
3546,False,0.9,0.5,0.9,False
3547,True,0.4,0.9,0.4,False
3547,False,0.9,0.4,0.67,True
3544,True,0.5,0.09999999999999998,0.9,False
3544,False,0.1,0.4,0.2,False
3548,True,0.4,0.9,0.44,False
3548,False,0.2,0.5,0.2,True
3545,True,0.5,0.7,0.7,False
3545,False,0.7,0.5,0.7,False
3549,True,0.5,0.3,0.6,True
3549,False,0.8,0.5,0.8,True
3546,True,0.6,0.8,0.67,False
3546,False,0.1,0.5,0.1,False
3550,True,0.6,0.9,0.6,True
3550,False,0.2,0.5,0.2,False
3547,True,0.4,0.7,0.33,False
3547,False,0.7,0.4,0.64,True
3551,True,0.6,0.3,0.6,True
3551,False,0.2,0.5,0.2,False
3548,True,0.4,0.8,0.25,False
3548,False,0.8,0.4,0.67,False
3549,True,0.5,0.19999999999999996,0.67,False
3549,False,0.8,0.4,0.67,True
3552,True,0.6,0.3,0.6,True
3552,False,0.1,0.5,0.1,True
3550,True,0.5,0.30000000000000004,0.6,False
3550,False,0.8,0.6,0.67,True
3553,True,0.5,0.30000000000000004,0.6,False
3553,False,0.7,0.5,0.7,False
3551,True,0.5,0.7,0.7,True
3551,False,0.9,0.5,0.9,True
3554,True,0.4,0.3,0.43,True
3554,False,0.9,0.6,0.6,False
3552,True,0.6,0.7,0.6,True
3552,False,0.8,0.5,0.8,False
3555,True,0.6,0.9,0.6,False
3555,False,0.8,0.4,0.67,False
3553,True,0.5,0.7,0.7,False
3553,False,0.7,0.6,0.7,False
3556,True,0.6,0.7,0.6,False
3556,False,0.3,0.5,0.3,False
3554,True,0.6,0.1,0.6,True
3554,False,0.9,0.5,0.9,True
3557,True,0.5,0.9,0.1,False
3557,False,0.9,0.4,0.67,False
3555,True,0.5,0.9,0.1,False
3555,False,0.8,0.5,0.8,True
3558,True,0.4,0.9,0.44,True
3558,False,0.7,0.5,0.7,False
3556,True,0.6,0.9,0.6,True
3556,False,0.1,0.4,0.2,True
3559,True,0.4,0.1,0.44,True
3559,False,0.3,0.6,0.58,False
3560,True,0.5,0.09999999999999998,0.5,False
3560,False,0.2,0.6,0.67,True
3557,True,0.5,0.1,0.5,True
3557,False,0.1,0.6,0.2,False
3561,True,0.6,0.2,0.67,True
3561,False,0.9,0.5,0.9,True
3558,True,0.6,0.7,0.7,True
3558,False,0.2,0.4,0.2,False
3562,True,0.5,0.7,0.7,False
3562,False,0.9,0.5,0.9,False
3559,True,0.5,0.8,0.67,False
3559,False,0.2,0.5,0.2,False
3563,True,0.6,0.7,0.6,False
3563,False,0.9,0.5,0.9,False
3560,True,0.5,0.09999999999999998,0.5,False
3560,False,0.09999999999999998,0.4,0.2,False
3564,True,0.4,0.8,0.33,True
3564,False,0.7,0.6,0.67,False
3561,True,0.5,0.9,0.64,True
3561,False,0.3,0.5,0.3,True
3565,True,0.5,0.9,0.9,True
3565,False,0.8,0.4,0.67,True
3562,True,0.5,0.3,0.6,True
3562,False,0.2,0.4,0.33,True
3566,True,0.4,0.8,0.33,False
3566,False,0.8,0.5,0.8,True
3563,True,0.5,0.1,0.5,True
3563,False,0.7,0.5,0.7,False
3567,True,0.5,0.2,0.2,True
3567,False,0.1,0.4,0.2,True
3564,True,0.4,0.9,0.44,True
3564,False,0.7,0.4,0.58,False
3568,True,0.5,0.2,0.67,True
3568,False,0.8,0.5,0.8,True
3565,True,0.5,0.1,0.1,True
3565,False,0.7,0.6,0.6,True
3569,True,0.4,0.9,0.4,True
3569,False,0.3,0.6,0.58,True
3566,True,0.5,0.19999999999999996,0.67,False
3566,False,0.1,0.4,0.2,True
3570,True,0.5,0.3,0.6,True
3570,False,0.9,0.5,0.9,False
3567,True,0.5,0.7,0.7,True
3567,False,0.8,0.5,0.8,True
3571,True,0.5,0.2,0.67,True
3571,False,0.7,0.4,0.64,True
3568,True,0.6,0.8,0.6,True
3568,False,0.8,0.5,0.8,False
3572,True,0.5,0.8,0.67,True
3572,False,0.3,0.5,0.3,False
3569,True,0.6,0.8,0.6,True
3569,False,0.7,0.5,0.7,False
3573,True,0.5,0.8,0.2,False
3573,False,0.8,0.5,0.8,True
3570,True,0.6,0.8,0.67,False
3570,False,0.9,0.5,0.9,True
3574,True,0.5,0.7,0.7,False
3574,False,0.8,0.6,0.67,False
3575,True,0.4,0.9,0.4,False
3575,False,0.3,0.5,0.3,False
3571,True,0.5,0.3,0.6,True
3571,False,0.7,0.5,0.7,False
3576,True,0.5,0.7,0.7,True
3576,False,0.1,0.5,0.1,False
3572,True,0.5,0.9,0.1,False
3572,False,0.1,0.6,0.2,False
3577,True,0.6,0.30000000000000004,0.6,False
3577,False,0.3,0.5,0.3,True
3573,True,0.4,0.19999999999999996,0.25,False
3573,False,0.1,0.4,0.33,True
3578,True,0.5,0.9,0.64,True
3578,False,0.1,0.4,0.2,True
3574,True,0.6,0.7,0.6,False
3574,False,0.9,0.6,0.75,True
3579,True,0.6,0.8,0.6,False
3579,False,0.8,0.4,0.67,True
3575,True,0.5,0.8,0.2,False
3575,False,0.8,0.5,0.8,False
3580,True,0.5,0.3,0.6,True
3580,False,0.8,0.5,0.8,True
3576,True,0.4,0.19999999999999996,0.33,False
3576,False,0.3,0.4,0.7,False
3581,True,0.5,0.7,0.58,True
3581,False,0.1,0.6,0.2,False
3577,True,0.4,0.9,0.4,True
3577,False,0.7,0.5,0.7,True
3582,True,0.4,0.7,0.33,False
3582,False,0.1,0.4,0.2,False
3578,True,0.6,0.8,0.75,True
3578,False,0.3,0.5,0.3,True
3583,True,0.4,0.7,0.33,False
3583,False,0.7,0.4,0.7,True
3579,True,0.4,0.9,0.44,True
3579,False,0.7,0.5,0.7,False
3580,True,0.4,0.19999999999999996,0.33,False
3580,False,0.7,0.6,0.6,True
3584,True,0.4,0.8,0.33,False
3584,False,0.3,0.6,0.33,True
3581,True,0.4,0.8,0.67,True
3581,False,0.8,0.5,0.8,True
3585,True,0.5,0.9,0.1,False
3585,False,0.3,0.6,0.33,True
3582,True,0.6,0.7,0.7,True
3582,False,0.1,0.5,0.1,True
3586,True,0.6,0.8,0.6,False
3586,False,0.8,0.4,0.67,False
3583,True,0.5,0.1,0.5,True
3583,False,0.3,0.4,0.33,True
3587,True,0.5,0.8,0.67,True
3587,False,0.8,0.5,0.8,True
3584,True,0.5,0.1,0.5,True
3584,False,0.7,0.5,0.7,False
3588,True,0.5,0.09999999999999998,0.9,False
3588,False,0.8,0.5,0.8,False
3585,True,0.5,0.9,0.1,False
3585,False,0.7,0.4,0.58,False
3589,True,0.5,0.2,0.67,True
3589,False,0.2,0.5,0.2,False
3586,True,0.6,0.2,0.67,True
3586,False,0.2,0.6,0.67,True
3590,True,0.5,0.3,0.6,True
3590,False,0.8,0.4,0.67,False
3591,True,0.5,0.3,0.6,True
3591,False,0.3,0.6,0.33,False
3587,True,0.5,0.7,0.58,True
3587,False,0.3,0.5,0.3,True
3588,True,0.6,0.8,0.67,False
3588,False,0.1,0.6,0.2,False
3592,True,0.4,0.1,0.4,True
3592,False,0.3,0.4,0.33,True
3593,True,0.6,0.09999999999999998,0.6,False
3593,False,0.9,0.6,0.6,False
3589,True,0.4,0.09999999999999998,0.44,False
3589,False,0.9,0.4,0.6,True
3590,True,0.5,0.7,0.7,True
3590,False,0.3,0.5,0.3,True
3594,True,0.6,0.19999999999999996,0.67,False
3594,False,0.3,0.6,0.33,False
3591,True,0.6,0.9,0.6,True
3591,False,0.7,0.5,0.7,False
3595,True,0.6,0.9,0.6,False
3595,False,0.7,0.5,0.7,True
3592,True,0.5,0.8,0.2,False
3592,False,0.8,0.4,0.67,True
3596,True,0.5,0.9,0.1,False
3596,False,0.3,0.6,0.33,True
3593,True,0.5,0.9,0.9,True
3593,False,0.8,0.4,0.67,False
3597,True,0.5,0.7,0.7,True
3597,False,0.9,0.5,0.9,True
3594,True,0.4,0.7,0.67,False
3594,False,0.7,0.4,0.58,True
3598,True,0.4,0.7,0.33,False
3598,False,0.7,0.4,0.64,False
3595,True,0.5,0.7,0.7,True
3595,False,0.1,0.5,0.1,False
3599,True,0.5,0.8,0.2,False
3599,False,0.3,0.5,0.7,True
3600,True,0.4,0.8,0.33,False
3600,False,0.2,0.5,0.2,False
3596,True,0.6,0.09999999999999998,0.6,False
3596,False,0.7,0.5,0.7,True
3601,True,0.5,0.2,0.67,True
3601,False,0.1,0.6,0.2,False
3597,True,0.6,0.30000000000000004,0.6,False
3597,False,0.7,0.5,0.7,False
3602,True,0.5,0.1,0.5,True
3602,False,0.2,0.6,0.25,False
3598,True,0.5,0.7,0.58,True
3598,False,0.8,0.5,0.8,True
3603,True,0.4,0.8,0.33,True
3603,False,0.1,0.6,0.2,False
3599,True,0.6,0.9,0.2,False
3599,False,0.3,0.6,0.33,False
3604,True,0.6,0.2,0.67,True
3604,False,0.7,0.4,0.64,False
3600,True,0.5,0.9,0.1,False
3600,False,0.1,0.5,0.1,False
3605,True,0.6,0.30000000000000004,0.6,False
3605,False,0.9,0.5,0.9,False
3606,True,0.6,0.9,0.6,False
3606,False,0.7,0.4,0.58,False
3601,True,0.6,0.09999999999999998,0.6,False
3601,False,0.3,0.4,0.33,True
3607,True,0.5,0.8,0.2,False
3607,False,0.1,0.5,0.1,False
3602,True,0.4,0.7,0.47,True
3602,False,0.1,0.5,0.1,False
3608,True,0.5,0.3,0.6,True
3608,False,0.7,0.4,0.58,True
3603,True,0.5,0.1,0.5,True
3603,False,0.8,0.5,0.8,False
3609,True,0.5,0.9,0.64,True
3609,False,0.3,0.5,0.3,True
3604,True,0.6,0.09999999999999998,0.6,False
3604,False,0.8,0.5,0.8,True
3605,True,0.6,0.3,0.6,True
3605,False,0.8,0.5,0.8,True
3610,True,0.4,0.7,0.47,True
3610,False,0.8,0.6,0.67,True
3611,True,0.5,0.8,0.67,True
3611,False,0.3,0.4,0.25,False
3606,True,0.5,0.30000000000000004,0.6,False
3606,False,0.2,0.5,0.2,True
3607,True,0.4,0.8,0.25,False
3607,False,0.9,0.6,0.75,False
3612,True,0.4,0.1,0.4,True
3612,False,0.2,0.6,0.25,True
3613,True,0.5,0.8,0.67,False
3613,False,0.3,0.5,0.7,False
3608,True,0.5,0.19999999999999996,0.67,False
3608,False,0.1,0.6,0.2,False
3614,True,0.5,0.9,0.1,False
3614,False,0.3,0.5,0.3,True
3609,True,0.5,0.3,0.6,True
3609,False,0.3,0.5,0.3,False
3615,True,0.5,0.8,0.2,False
3615,False,0.1,0.6,0.2,True
3610,True,0.4,0.2,0.25,True
3610,False,0.3,0.5,0.3,True
3616,True,0.6,0.3,0.6,True
3616,False,0.2,0.5,0.2,True
3611,True,0.5,0.09999999999999998,0.5,False
3611,False,0.9,0.5,0.9,True
3617,True,0.4,0.1,0.44,True
3617,False,0.7,0.5,0.7,True
3612,True,0.5,0.09999999999999998,0.64,False
3612,False,0.8,0.4,0.67,False
3618,True,0.4,0.1,0.2,True
3618,False,0.7,0.6,0.7,True
3613,True,0.4,0.30000000000000004,0.6,False
3613,False,0.8,0.5,0.8,True
3619,True,0.4,0.9,0.44,False
3619,False,0.7,0.6,0.67,False
3614,True,0.5,0.7,0.7,True
3614,False,0.09999999999999998,0.4,0.2,False
3620,True,0.6,0.8,0.67,True
3620,False,0.9,0.5,0.9,True
3615,True,0.5,0.7,0.7,False
3615,False,0.1,0.5,0.1,False
3621,True,0.5,0.3,0.6,True
3621,False,0.9,0.4,0.67,False
3616,True,0.5,0.9,0.1,False
3616,False,0.8,0.4,0.67,False
3622,True,0.5,0.9,0.9,True
3622,False,0.2,0.5,0.2,False
3617,True,0.4,0.09999999999999998,0.44,False
3617,False,0.2,0.5,0.2,True
3623,True,0.5,0.30000000000000004,0.6,False
3623,False,0.9,0.5,0.9,False
3618,True,0.5,0.7,0.58,False
3618,False,0.9,0.5,0.9,False
3619,True,0.5,0.1,0.5,True
3619,False,0.2,0.5,0.2,False
3624,True,0.5,0.2,0.67,True
3624,False,0.7,0.5,0.7,False
3620,True,0.6,0.3,0.6,True
3620,False,0.8,0.4,0.67,True
3625,True,0.5,0.09999999999999998,0.64,False
3625,False,0.8,0.6,0.67,True
3621,True,0.5,0.8,0.67,False
3621,False,0.8,0.6,0.67,False
3626,True,0.6,0.7,0.6,False
3626,False,0.3,0.5,0.3,False
3622,True,0.5,0.8,0.2,False
3622,False,0.2,0.4,0.2,False
3627,True,0.5,0.09999999999999998,0.5,False
3627,False,0.9,0.5,0.9,True
3628,True,0.6,0.8,0.6,False
3628,False,0.9,0.4,0.67,True
3623,True,0.4,0.30000000000000004,0.43,False
3623,False,0.8,0.5,0.8,False
3629,True,0.6,0.9,0.6,True
3629,False,0.8,0.5,0.8,False
3624,True,0.5,0.1,0.5,True
3624,False,0.7,0.6,0.7,False
3630,True,0.6,0.30000000000000004,0.6,False
3630,False,0.3,0.5,0.3,False
3625,True,0.4,0.9,0.44,True
3625,False,0.1,0.4,0.33,True
3631,True,0.5,0.1,0.5,True
3631,False,0.8,0.5,0.8,True
3626,True,0.6,0.2,0.6,True
3626,False,0.1,0.5,0.1,False
3632,True,0.5,0.8,0.2,False
3632,False,0.7,0.6,0.7,True
3627,True,0.4,0.8,0.67,True
3627,False,0.2,0.4,0.2,False
3628,True,0.5,0.7,0.7,False
3628,False,0.7,0.5,0.7,False
3633,True,0.5,0.9,0.1,False
3633,False,0.1,0.5,0.1,False
3629,True,0.5,0.30000000000000004,0.6,False
3629,False,0.7,0.4,0.64,True
3634,True,0.6,0.8,0.67,False
3634,False,0.8,0.5,0.8,False
3630,True,0.5,0.1,0.5,True
3630,False,0.1,0.5,0.1,False
3635,True,0.4,0.8,0.25,False
3635,False,0.2,0.6,0.67,True
3631,True,0.6,0.09999999999999998,0.6,False
3631,False,0.7,0.4,0.64,False
3636,True,0.6,0.9,0.4,False
3636,False,0.9,0.5,0.9,True
3632,True,0.5,0.7,0.7,True
3632,False,0.3,0.4,0.43,False
3637,True,0.5,0.9,0.64,True
3637,False,0.7,0.4,0.58,False
3633,True,0.5,0.7,0.58,True
3633,False,0.3,0.5,0.3,False
3638,True,0.4,0.3,0.6,True
3638,False,0.7,0.5,0.7,False
3634,True,0.5,0.7,0.7,True
3634,False,0.9,0.5,0.9,True
3639,True,0.5,0.9,0.1,False
3639,False,0.1,0.6,0.2,False
3635,True,0.5,0.8,0.2,False
3635,False,0.9,0.6,0.6,True
3640,True,0.5,0.1,0.5,True
3640,False,0.7,0.6,0.6,True
3636,True,0.5,0.9,0.64,True
3636,False,0.7,0.6,0.67,False
3641,True,0.5,0.30000000000000004,0.7,False
3641,False,0.2,0.5,0.2,True
3637,True,0.5,0.8,0.67,True
3637,False,0.3,0.5,0.3,False
3642,True,0.4,0.30000000000000004,0.43,False
3642,False,0.8,0.6,0.67,True
3638,True,0.6,0.1,0.6,True
3638,False,0.1,0.6,0.4,True
3643,True,0.5,0.3,0.6,True
3643,False,0.2,0.5,0.2,True
3639,True,0.5,0.3,0.6,True
3639,False,0.1,0.5,0.1,False
3644,True,0.4,0.1,0.44,True
3644,False,0.8,0.5,0.8,True
3640,True,0.6,0.30000000000000004,0.6,False
3640,False,0.3,0.4,0.43,True
3645,True,0.5,0.8,0.67,False
3645,False,0.1,0.5,0.1,False
3641,True,0.5,0.7,0.7,False
3641,False,0.3,0.6,0.33,False
3646,True,0.5,0.3,0.6,True
3646,False,0.8,0.6,0.67,True
3642,True,0.5,0.1,0.5,True
3642,False,0.8,0.6,0.67,True
3647,True,0.4,0.3,0.43,True
3647,False,0.2,0.5,0.2,False
3643,True,0.5,0.7,0.58,True
3643,False,0.9,0.5,0.9,False
3648,True,0.4,0.9,0.44,False
3648,False,0.2,0.5,0.2,True
3644,True,0.4,0.7,0.6,False
3644,False,0.9,0.5,0.9,False
3649,True,0.6,0.8,0.6,False
3649,False,0.9,0.5,0.9,False
3645,True,0.5,0.8,0.67,True
3645,False,0.2,0.5,0.2,True
3650,True,0.4,0.8,0.33,False
3650,False,0.8,0.4,0.67,True
3646,True,0.5,0.7,0.58,True
3646,False,0.1,0.5,0.1,False
3651,True,0.4,0.1,0.44,True
3651,False,0.8,0.4,0.67,True
3647,True,0.5,0.30000000000000004,0.6,False
3647,False,0.3,0.4,0.25,False
3648,True,0.5,0.2,0.2,True
3648,False,0.8,0.4,0.67,False
3652,True,0.5,0.1,0.5,True
3652,False,0.3,0.5,0.7,True
3649,True,0.4,0.2,0.33,True
3649,False,0.09999999999999998,0.4,0.2,False
3653,True,0.5,0.8,0.67,True
3653,False,0.1,0.5,0.1,True
3650,True,0.5,0.8,0.67,False
3650,False,0.1,0.6,0.2,False
3654,True,0.6,0.30000000000000004,0.6,False
3654,False,0.8,0.4,0.67,False
3651,True,0.4,0.9,0.44,True
3651,False,0.1,0.5,0.1,False
3655,True,0.5,0.7,0.7,False
3655,False,0.3,0.4,0.58,True
3652,True,0.5,0.7,0.7,False
3652,False,0.1,0.5,0.1,True
3656,True,0.5,0.2,0.2,True
3656,False,0.1,0.4,0.2,False
3653,True,0.4,0.09999999999999998,0.6,False
3653,False,0.1,0.5,0.1,True
3657,True,0.6,0.19999999999999996,0.67,False
3657,False,0.1,0.4,0.2,True
3654,True,0.5,0.09999999999999998,0.9,False
3654,False,0.8,0.6,0.67,True
3658,True,0.4,0.19999999999999996,0.67,False
3658,False,0.09999999999999998,0.6,0.2,False
3655,True,0.4,0.8,0.33,True
3655,False,0.9,0.5,0.9,True
3659,True,0.5,0.2,0.67,True
3659,False,0.9,0.4,0.67,True
3656,True,0.5,0.7,0.7,False
3656,False,0.8,0.5,0.8,True
3660,True,0.4,0.3,0.43,True
3660,False,0.1,0.6,0.2,False
3657,True,0.5,0.9,0.1,False
3657,False,0.8,0.5,0.8,True
3658,True,0.5,0.7,0.7,True
3658,False,0.1,0.6,0.2,False
3661,True,0.6,0.7,0.6,True
3661,False,0.3,0.5,0.7,False
3659,True,0.5,0.3,0.6,True
3659,False,0.8,0.5,0.8,False
3662,True,0.5,0.1,0.5,True
3662,False,0.7,0.4,0.64,False
3660,True,0.5,0.3,0.6,True
3660,False,0.8,0.5,0.8,True
3663,True,0.5,0.7,0.7,True
3663,False,0.3,0.6,0.6,True
3661,True,0.5,0.9,0.1,False
3661,False,0.2,0.5,0.2,False
3664,True,0.5,0.7,0.7,False
