engine,run,performance_score1,performance_score1_name,behaviour_score1,behaviour_score1_name,behaviour_score2,behaviour_score2_name,performance_score2,performance_score2_name,behaviour_score3,behaviour_score3_name
hf_CodeLlama-13B,27,50.198,rewards mean,0.52215,meta-cognitive sensitivity,0.99,confidence mean,0.5125,mean accuracy,0.52215,adjusted qsr
hf_CodeLlama-13B,28,47.082875,rewards mean,0.4119,meta-cognitive sensitivity,0.99,confidence mean,0.4,mean accuracy,0.4119,adjusted qsr
hf_CodeLlama-13B,29,49.554125,rewards mean,0.5221500000000001,meta-cognitive sensitivity,0.99,confidence mean,0.5125,mean accuracy,0.5221500000000001,adjusted qsr
hf_CodeLlama-13B,30,50.356125000000006,rewards mean,0.52215,meta-cognitive sensitivity,0.99,confidence mean,0.5125,mean accuracy,0.52215,adjusted qsr
hf_CodeLlama-13B,31,50.0305,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,32,50.385875,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,33,49.36287500000001,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,34,50.829125,rewards mean,0.5099,meta-cognitive sensitivity,0.99,confidence mean,0.5,mean accuracy,0.5099,adjusted qsr
hf_CodeLlama-13B,35,51.08875,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,36,48.84325,rewards mean,0.49765,meta-cognitive sensitivity,0.99,confidence mean,0.4875,mean accuracy,0.49765,adjusted qsr
hf_CodeLlama-13B,37,51.96787500000001,rewards mean,0.54665,meta-cognitive sensitivity,0.99,confidence mean,0.5375,mean accuracy,0.54665,adjusted qsr
hf_CodeLlama-13B,38,49.457625,rewards mean,0.5099,meta-cognitive sensitivity,0.99,confidence mean,0.5,mean accuracy,0.5099,adjusted qsr
hf_CodeLlama-13B,39,52.401625,rewards mean,0.57115,meta-cognitive sensitivity,0.99,confidence mean,0.5625,mean accuracy,0.57115,adjusted qsr
llama-2-70_cot,0,51.352125,rewards mean,0.7032937499999999,meta-cognitive sensitivity,0.682375,confidence mean,0.5625,mean accuracy,0.7006555453525151,adjusted qsr
llama-2-70_cot,1,51.292875,rewards mean,0.6288484000000001,meta-cognitive sensitivity,0.69965,confidence mean,0.4625,mean accuracy,0.6283991073155237,adjusted qsr
llama-2-70_cot,2,50.714125,rewards mean,0.69095375,meta-cognitive sensitivity,0.772875,confidence mean,0.55,mean accuracy,0.6875470303681805,adjusted qsr
hf_Llama-2-70b-longlora-32k_cot,0,50.492875000000005,rewards mean,0.6188406,meta-cognitive sensitivity,0.7422500000000001,confidence mean,0.475,mean accuracy,0.6136257524742372,adjusted qsr
llama-2-13-chat,20,50.43412500000001,rewards mean,0.6203175,meta-cognitive sensitivity,0.8707499999999999,confidence mean,0.5125,mean accuracy,0.6998125,adjusted qsr
llama-2-13-chat,21,49.283500000000004,rewards mean,0.6297262499999999,meta-cognitive sensitivity,0.860125,confidence mean,0.5125,mean accuracy,0.7315937499999999,adjusted qsr
llama-2-13-chat,22,49.03825,rewards mean,0.610473417721519,meta-cognitive sensitivity,0.8668354430379746,confidence mean,0.4875,mean accuracy,0.701867088607595,adjusted qsr
llama-2-13-chat,23,49.562,rewards mean,0.60215,meta-cognitive sensitivity,0.87225,confidence mean,0.4875,mean accuracy,0.6993750000000001,adjusted qsr
llama-2-13-chat,24,49.625375000000005,rewards mean,0.5895822784810126,meta-cognitive sensitivity,0.8853164556962025,confidence mean,0.475,mean accuracy,0.6432489451476793,adjusted qsr
llama-2-13-chat,25,48.928875000000005,rewards mean,0.5755784810126582,meta-cognitive sensitivity,0.891518987341772,confidence mean,0.4875,mean accuracy,0.6171518987341772,adjusted qsr
llama-2-13-chat,26,49.929375,rewards mean,0.6081099999999999,meta-cognitive sensitivity,0.873,confidence mean,0.4875,mean accuracy,0.7314999999999999,adjusted qsr
llama-2-13-chat,27,49.281124999999996,rewards mean,0.6045202531645569,meta-cognitive sensitivity,0.8692405063291138,confidence mean,0.4875,mean accuracy,0.6754632911392403,adjusted qsr
llama-2-13-chat,28,50.577749999999995,rewards mean,0.6135375,meta-cognitive sensitivity,0.86025,confidence mean,0.4875,mean accuracy,0.7390625,adjusted qsr
llama-2-13-chat,29,50.3085,rewards mean,0.624825,meta-cognitive sensitivity,0.8622499999999998,confidence mean,0.5125,mean accuracy,0.71375,adjusted qsr
llama-2-13-chat,30,52.158375,rewards mean,0.62532,meta-cognitive sensitivity,0.8620000000000001,confidence mean,0.5125,mean accuracy,0.71175,adjusted qsr
llama-2-13-chat,31,50.686749999999996,rewards mean,0.6098924050632911,meta-cognitive sensitivity,0.8705063291139238,confidence mean,0.5125,mean accuracy,0.6535864978902952,adjusted qsr
llama-2-13-chat,32,50.166250000000005,rewards mean,0.6034833333333334,meta-cognitive sensitivity,0.8698717948717948,confidence mean,0.5125,mean accuracy,0.658878205128205,adjusted qsr
llama-2-13-chat,33,48.469375,rewards mean,0.61124125,meta-cognitive sensitivity,0.8731249999999999,confidence mean,0.4875,mean accuracy,0.74446875,adjusted qsr
llama-2-13-chat,34,50.213625,rewards mean,0.6075687500000001,meta-cognitive sensitivity,0.8698750000000001,confidence mean,0.4875,mean accuracy,0.7037999999999999,adjusted qsr
llama-2-13-chat,35,49.83425,rewards mean,0.53992375,meta-cognitive sensitivity,0.883625,confidence mean,0.425,mean accuracy,0.6652117768595042,adjusted qsr
llama-2-13-chat,36,50.026125,rewards mean,0.6177215189873417,meta-cognitive sensitivity,0.8698734177215189,confidence mean,0.5125,mean accuracy,0.6888888888888889,adjusted qsr
llama-2-13-chat,37,49.569875,rewards mean,0.61439875,meta-cognitive sensitivity,0.8768749999999998,confidence mean,0.5125,mean accuracy,0.6757777777777777,adjusted qsr
llama-2-13-chat,38,47.976875,rewards mean,0.52725625,meta-cognitive sensitivity,0.890875,confidence mean,0.425,mean accuracy,0.5792187499999999,adjusted qsr
llama-2-13-chat,39,49.466125,rewards mean,0.6095200000000001,meta-cognitive sensitivity,0.8699999999999999,confidence mean,0.4875,mean accuracy,0.73425,adjusted qsr
hf_vicuna-7b-v1.5,0,49.5,rewards mean,0.7384949999999999,meta-cognitive sensitivity,0.6279999999999999,confidence mean,0.5125,mean accuracy,0.7286157024793389,adjusted qsr
hf_vicuna-7b-v1.5,1,50.333875,rewards mean,0.7361774999999999,meta-cognitive sensitivity,0.63025,confidence mean,0.5125,mean accuracy,0.7197314049586778,adjusted qsr
hf_vicuna-7b-v1.5,2,50.28075,rewards mean,0.73814125,meta-cognitive sensitivity,0.6286249999999999,confidence mean,0.5,mean accuracy,0.7684895833333334,adjusted qsr
hf_vicuna-7b-v1.5,3,49.897000000000006,rewards mean,0.73566,meta-cognitive sensitivity,0.6312499999999999,confidence mean,0.5125,mean accuracy,0.719318181818182,adjusted qsr
hf_vicuna-7b-v1.5,4,50.1485,rewards mean,0.7332124999999999,meta-cognitive sensitivity,0.6279999999999999,confidence mean,0.5,mean accuracy,0.7111570247933885,adjusted qsr
hf_vicuna-7b-v1.5,5,49.81525,rewards mean,0.7350512499999999,meta-cognitive sensitivity,0.6321249999999999,confidence mean,0.5125,mean accuracy,0.7175619834710745,adjusted qsr
hf_vicuna-7b-v1.5,6,50.20275,rewards mean,0.7351887500000001,meta-cognitive sensitivity,0.6316249999999999,confidence mean,0.5125,mean accuracy,0.7169421487603307,adjusted qsr
hf_vicuna-7b-v1.5,7,51.224125,rewards mean,0.7355062499999999,meta-cognitive sensitivity,0.631375,confidence mean,0.5125,mean accuracy,0.7188016528925621,adjusted qsr
hf_vicuna-7b-v1.5,8,50.371875,rewards mean,0.725155,meta-cognitive sensitivity,0.6457499999999999,confidence mean,0.5125,mean accuracy,0.6670138888888888,adjusted qsr
hf_vicuna-7b-v1.5,9,50.2775,rewards mean,0.7376137499999998,meta-cognitive sensitivity,0.6288750000000001,confidence mean,0.5125,mean accuracy,0.7227272727272729,adjusted qsr
hf_vicuna-7b-v1.5,10,49.0095,rewards mean,0.72956875,meta-cognitive sensitivity,0.6311249999999999,confidence mean,0.4875,mean accuracy,0.7293388429752068,adjusted qsr
hf_vicuna-7b-v1.5,11,50.12175,rewards mean,0.7360475,meta-cognitive sensitivity,0.6307499999999999,confidence mean,0.5125,mean accuracy,0.7209710743801654,adjusted qsr
hf_vicuna-7b-v1.5,12,48.65350000000001,rewards mean,0.73712,meta-cognitive sensitivity,0.6295,confidence mean,0.5125,mean accuracy,0.7244834710743803,adjusted qsr
hf_vicuna-7b-v1.5,13,50.254625,rewards mean,0.73720875,meta-cognitive sensitivity,0.628625,confidence mean,0.5125,mean accuracy,0.7356770833333335,adjusted qsr
hf_vicuna-7b-v1.5,14,50.0125,rewards mean,0.73566,meta-cognitive sensitivity,0.6312499999999999,confidence mean,0.5125,mean accuracy,0.719318181818182,adjusted qsr
hf_vicuna-7b-v1.5,15,49.637375,rewards mean,0.7294824999999999,meta-cognitive sensitivity,0.6289999999999999,confidence mean,0.4875,mean accuracy,0.7307291666666668,adjusted qsr
hf_vicuna-7b-v1.5,16,50.474,rewards mean,0.72963875,meta-cognitive sensitivity,0.630875,confidence mean,0.4875,mean accuracy,0.7291322314049588,adjusted qsr
hf_vicuna-7b-v1.5,17,50.713750000000005,rewards mean,0.73588375,meta-cognitive sensitivity,0.630875,confidence mean,0.5125,mean accuracy,0.7196280991735537,adjusted qsr
hf_vicuna-7b-v1.5,18,49.691875,rewards mean,0.7310225,meta-cognitive sensitivity,0.6297499999999999,confidence mean,0.4875,mean accuracy,0.7337809917355372,adjusted qsr
hf_vicuna-7b-v1.5,19,50.0085,rewards mean,0.7297925,meta-cognitive sensitivity,0.6307499999999999,confidence mean,0.4875,mean accuracy,0.7296487603305786,adjusted qsr
hf_vicuna-7b-v1.5,20,48.362875,rewards mean,0.7342112500000001,meta-cognitive sensitivity,0.6203749999999999,confidence mean,0.4875,mean accuracy,0.7082644628099175,adjusted qsr
hf_vicuna-7b-v1.5,21,49.358,rewards mean,0.72692875,meta-cognitive sensitivity,0.630625,confidence mean,0.4875,mean accuracy,0.71484375,adjusted qsr
hf_vicuna-7b-v1.5,22,50.746375,rewards mean,0.73487875,meta-cognitive sensitivity,0.6308749999999999,confidence mean,0.5125,mean accuracy,0.7101239669421489,adjusted qsr
hf_vicuna-7b-v1.5,23,51.64425,rewards mean,0.7223887499999999,meta-cognitive sensitivity,0.6673749999999999,confidence mean,0.5125,mean accuracy,0.6630165289256196,adjusted qsr
hf_vicuna-7b-v1.5,24,50.18025,rewards mean,0.72975125,meta-cognitive sensitivity,0.6303749999999999,confidence mean,0.4875,mean accuracy,0.7379340277777778,adjusted qsr
hf_vicuna-7b-v1.5,25,49.145125,rewards mean,0.7361675,meta-cognitive sensitivity,0.63025,confidence mean,0.5125,mean accuracy,0.7189049586776861,adjusted qsr
hf_vicuna-7b-v1.5,26,48.586375,rewards mean,0.72948125,meta-cognitive sensitivity,0.626375,confidence mean,0.4875,mean accuracy,0.700206611570248,adjusted qsr
hf_vicuna-7b-v1.5,27,50.295875,rewards mean,0.7291650000000001,meta-cognitive sensitivity,0.6312499999999999,confidence mean,0.4875,mean accuracy,0.7265495867768597,adjusted qsr
hf_vicuna-7b-v1.5,28,49.7625,rewards mean,0.7138674999999999,meta-cognitive sensitivity,0.6319999999999999,confidence mean,0.4625,mean accuracy,0.631095041322314,adjusted qsr
hf_vicuna-7b-v1.5,29,50.187375,rewards mean,0.7311475000000001,meta-cognitive sensitivity,0.6329999999999999,confidence mean,0.4875,mean accuracy,0.756076388888889,adjusted qsr
hf_vicuna-7b-v1.5,30,50.97025,rewards mean,0.73001375,meta-cognitive sensitivity,0.6293749999999999,confidence mean,0.4875,mean accuracy,0.7241735537190085,adjusted qsr
hf_vicuna-7b-v1.5,31,48.829625,rewards mean,0.7375,meta-cognitive sensitivity,0.6289999999999999,confidence mean,0.5125,mean accuracy,0.7255165289256199,adjusted qsr
hf_vicuna-7b-v1.5,32,48.905375,rewards mean,0.729465,meta-cognitive sensitivity,0.631,confidence mean,0.4875,mean accuracy,0.7378472222222223,adjusted qsr
hf_vicuna-7b-v1.5,33,51.241125,rewards mean,0.73619375,meta-cognitive sensitivity,0.6306249999999999,confidence mean,0.5125,mean accuracy,0.7346354166666668,adjusted qsr
hf_vicuna-7b-v1.5,34,50.227500000000006,rewards mean,0.73031125,meta-cognitive sensitivity,0.6361249999999999,confidence mean,0.5125,mean accuracy,0.6791322314049587,adjusted qsr
hf_vicuna-7b-v1.5,35,50.585,rewards mean,0.73195375,meta-cognitive sensitivity,0.6296249999999999,confidence mean,0.5,mean accuracy,0.7104338842975207,adjusted qsr
hf_vicuna-7b-v1.5,36,49.84,rewards mean,0.7292924999999999,meta-cognitive sensitivity,0.6307499999999999,confidence mean,0.4875,mean accuracy,0.7251033057851239,adjusted qsr
hf_vicuna-7b-v1.5,37,49.23887499999999,rewards mean,0.72859375,meta-cognitive sensitivity,0.6281249999999999,confidence mean,0.4875,mean accuracy,0.7055785123966942,adjusted qsr
hf_vicuna-7b-v1.5,38,49.776375,rewards mean,0.734775,meta-cognitive sensitivity,0.6307499999999999,confidence mean,0.5125,mean accuracy,0.7225694444444445,adjusted qsr
hf_vicuna-7b-v1.5,39,49.6955,rewards mean,0.7316537499999999,meta-cognitive sensitivity,0.624875,confidence mean,0.4875,mean accuracy,0.7150826446280992,adjusted qsr
hf_vicuna-13b-v1.3,0,51.133500000000005,rewards mean,0.689203947368421,meta-cognitive sensitivity,0.7317105263157895,confidence mean,0.5,mean accuracy,0.5150175438596492,adjusted qsr
hf_vicuna-13b-v1.3,1,50.11525,rewards mean,0.7121263157894736,meta-cognitive sensitivity,0.6602631578947369,confidence mean,0.4625,mean accuracy,0.5730783625730993,adjusted qsr
hf_vicuna-13b-v1.3,2,48.52825,rewards mean,0.6641934210526316,meta-cognitive sensitivity,0.7335526315789473,confidence mean,0.4375,mean accuracy,0.4541801169590642,adjusted qsr
hf_vicuna-13b-v1.3,3,50.42700000000001,rewards mean,0.7081426666666666,meta-cognitive sensitivity,0.6686666666666667,confidence mean,0.475,mean accuracy,0.6934826666666665,adjusted qsr
hf_vicuna-13b-v1.3,4,50.227375,rewards mean,0.6535355263157895,meta-cognitive sensitivity,0.7256578947368421,confidence mean,0.475,mean accuracy,0.4554081871345029,adjusted qsr
hf_vicuna-13b-v1.3,5,49.74912500000001,rewards mean,0.6477460526315789,meta-cognitive sensitivity,0.7269736842105263,confidence mean,0.4625,mean accuracy,0.4424842105263157,adjusted qsr
hf_vicuna-13b-v1.3,6,52.288,rewards mean,0.716825,meta-cognitive sensitivity,0.7335526315789473,confidence mean,0.575,mean accuracy,0.5726011695906433,adjusted qsr
hf_vicuna-13b-v1.3,7,50.25475,rewards mean,0.6502558441558443,meta-cognitive sensitivity,0.7110389610389612,confidence mean,0.475,mean accuracy,0.4540190476190476,adjusted qsr
hf_vicuna-13b-v1.3,8,50.255375,rewards mean,0.7177103896103896,meta-cognitive sensitivity,0.637012987012987,confidence mean,0.5,mean accuracy,0.6049339105339105,adjusted qsr
hf_vicuna-13b-v1.3,9,49.67775,rewards mean,0.7220526315789473,meta-cognitive sensitivity,0.6586842105263159,confidence mean,0.4625,mean accuracy,0.591485380116959,adjusted qsr
hf_vicuna-13b-v1.3,10,51.1065,rewards mean,0.6991486842105263,meta-cognitive sensitivity,0.7325,confidence mean,0.55,mean accuracy,0.5409426900584795,adjusted qsr
hf_vicuna-13b-v1.3,11,52.43837500000001,rewards mean,0.7341210526315789,meta-cognitive sensitivity,0.6513157894736842,confidence mean,0.5625,mean accuracy,0.6358643274853799,adjusted qsr
hf_vicuna-13b-v1.3,12,50.349875,rewards mean,0.7163826666666667,meta-cognitive sensitivity,0.7366666666666667,confidence mean,0.5375,mean accuracy,0.5594951111111112,adjusted qsr
hf_vicuna-13b-v1.3,13,50.7615,rewards mean,0.7130842105263158,meta-cognitive sensitivity,0.6592105263157895,confidence mean,0.45,mean accuracy,0.574898245614035,adjusted qsr
hf_vicuna-13b-v1.3,14,51.32625,rewards mean,0.6901129870129871,meta-cognitive sensitivity,0.724025974025974,confidence mean,0.55,mean accuracy,0.5289743145743145,adjusted qsr
hf_vicuna-13b-v1.3,15,51.85675,rewards mean,0.7313447368421052,meta-cognitive sensitivity,0.726842105263158,confidence mean,0.6375,mean accuracy,0.6110456140350877,adjusted qsr
hf_vicuna-13b-v1.3,16,49.1705,rewards mean,0.6424815789473685,meta-cognitive sensitivity,0.7292105263157895,confidence mean,0.475,mean accuracy,0.4340608187134502,adjusted qsr
hf_vicuna-13b-v1.3,17,50.169500000000006,rewards mean,0.7131736842105263,meta-cognitive sensitivity,0.6460526315789474,confidence mean,0.5,mean accuracy,0.6627244582043345,adjusted qsr
hf_vicuna-13b-v1.3,18,48.43325,rewards mean,0.6773513157894736,meta-cognitive sensitivity,0.7335526315789473,confidence mean,0.4625,mean accuracy,0.4804959064327485,adjusted qsr
hf_vicuna-13b-v1.3,19,48.929875,rewards mean,0.7121844155844155,meta-cognitive sensitivity,0.6490909090909092,confidence mean,0.4625,mean accuracy,0.5837391053391053,adjusted qsr
hf_vicuna-13b-v1.3,20,48.74725,rewards mean,0.6651766233766234,meta-cognitive sensitivity,0.724935064935065,confidence mean,0.4625,mean accuracy,0.469174025974026,adjusted qsr
hf_vicuna-13b-v1.3,21,48.56075,rewards mean,0.6430092105263158,meta-cognitive sensitivity,0.7256578947368421,confidence mean,0.4125,mean accuracy,0.4194432748538011,adjusted qsr
hf_vicuna-13b-v1.3,22,48.537875,rewards mean,0.7158407894736841,meta-cognitive sensitivity,0.6651315789473684,confidence mean,0.4875,mean accuracy,0.581085380116959,adjusted qsr
hf_vicuna-13b-v1.3,23,49.114625,rewards mean,0.654192105263158,meta-cognitive sensitivity,0.7344736842105263,confidence mean,0.4625,mean accuracy,0.4490315789473684,adjusted qsr
hf_vicuna-13b-v1.3,24,51.748125,rewards mean,0.681825,meta-cognitive sensitivity,0.7335526315789473,confidence mean,0.5125,mean accuracy,0.5040046783625731,adjusted qsr
hf_vicuna-13b-v1.3,25,48.023375,rewards mean,0.6681407894736843,meta-cognitive sensitivity,0.7335526315789473,confidence mean,0.475,mean accuracy,0.4769871345029239,adjusted qsr
hf_vicuna-13b-v1.3,26,47.922250000000005,rewards mean,0.7009697368421052,meta-cognitive sensitivity,0.6467105263157895,confidence mean,0.425,mean accuracy,0.653302923976608,adjusted qsr
hf_vicuna-13b-v1.3,27,48.554125,rewards mean,0.6559499999999999,meta-cognitive sensitivity,0.7347368421052632,confidence mean,0.4625,mean accuracy,0.4512210526315789,adjusted qsr
hf_vicuna-13b-v1.3,28,49.68375,rewards mean,0.7276407894736842,meta-cognitive sensitivity,0.6532894736842106,confidence mean,0.525,mean accuracy,0.6218292397660817,adjusted qsr
hf_vicuna-13b-v1.3,29,50.532,rewards mean,0.6365605263157894,meta-cognitive sensitivity,0.7344736842105263,confidence mean,0.4375,mean accuracy,0.4123649122807017,adjusted qsr
hf_vicuna-13b-v1.3,30,49.775375,rewards mean,0.722746052631579,meta-cognitive sensitivity,0.7269736842105263,confidence mean,0.5375,mean accuracy,0.5688,adjusted qsr
hf_vicuna-13b-v1.3,31,49.5855,rewards mean,0.7188197368421051,meta-cognitive sensitivity,0.6567105263157894,confidence mean,0.4875,mean accuracy,0.4918250460189234,adjusted qsr
hf_vicuna-13b-v1.3,32,50.364375,rewards mean,0.7138355263157895,meta-cognitive sensitivity,0.7225,confidence mean,0.5375,mean accuracy,0.5554736842105263,adjusted qsr
hf_vicuna-13b-v1.3,33,49.79774999999999,rewards mean,0.725425,meta-cognitive sensitivity,0.6469736842105264,confidence mean,0.4875,mean accuracy,0.6745183026771081,adjusted qsr
hf_vicuna-13b-v1.3,34,52.470625,rewards mean,0.7151826666666666,meta-cognitive sensitivity,0.7433333333333333,confidence mean,0.55,mean accuracy,0.5639893333333333,adjusted qsr
hf_vicuna-13b-v1.3,35,49.835,rewards mean,0.726809090909091,meta-cognitive sensitivity,0.7266233766233766,confidence mean,0.5375,mean accuracy,0.6184614936417533,adjusted qsr
hf_vicuna-13b-v1.3,36,49.0525,rewards mean,0.7012131578947368,meta-cognitive sensitivity,0.733421052631579,confidence mean,0.5125,mean accuracy,0.5255485380116959,adjusted qsr
hf_vicuna-13b-v1.3,37,51.31975,rewards mean,0.708128947368421,meta-cognitive sensitivity,0.7252631578947368,confidence mean,0.5625,mean accuracy,0.5548023391812865,adjusted qsr
hf_vicuna-13b-v1.3,38,51.623250000000006,rewards mean,0.7330631578947369,meta-cognitive sensitivity,0.726578947368421,confidence mean,0.575,mean accuracy,0.5915859649122807,adjusted qsr
hf_vicuna-13b-v1.3,39,51.663375,rewards mean,0.6838688311688311,meta-cognitive sensitivity,0.7279220779220779,confidence mean,0.4875,mean accuracy,0.4992300144300144,adjusted qsr
hf_vicuna-13b-v1.5,0,50.40825,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,1,48.88925,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,2,49.382375,rewards mean,0.7291874999999999,meta-cognitive sensitivity,0.6475000000000002,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
hf_vicuna-13b-v1.5,3,48.784375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,4,50.021125,rewards mean,0.721125,meta-cognitive sensitivity,0.56,confidence mean,0.525,mean accuracy,0.4416666666666666,adjusted qsr
hf_vicuna-13b-v1.5,5,46.8545,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4625,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,6,49.920375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,7,48.954375000000006,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,8,49.220375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,9,49.1315,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,10,48.92125,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,11,49.653875,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4625,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,12,50.01325,rewards mean,0.7300625000000001,meta-cognitive sensitivity,0.64875,confidence mean,0.5125,mean accuracy,0.6828124999999997,adjusted qsr
hf_vicuna-13b-v1.5,13,52.380375,rewards mean,0.75375,meta-cognitive sensitivity,0.6012500000000001,confidence mean,0.65,mean accuracy,0.4833333333333334,adjusted qsr
hf_vicuna-13b-v1.5,14,50.2745,rewards mean,0.728,meta-cognitive sensitivity,0.64625,confidence mean,0.4875,mean accuracy,0.6937499999999998,adjusted qsr
hf_vicuna-13b-v1.5,15,50.12375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,16,51.382375,rewards mean,0.75534375,meta-cognitive sensitivity,0.553125,confidence mean,0.6125,mean accuracy,0.5777777777777778,adjusted qsr
hf_vicuna-13b-v1.5,17,47.989,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,18,51.282625,rewards mean,0.7300625000000001,meta-cognitive sensitivity,0.64875,confidence mean,0.5125,mean accuracy,0.6828124999999997,adjusted qsr
hf_vicuna-13b-v1.5,19,49.886,rewards mean,0.7291874999999999,meta-cognitive sensitivity,0.6475000000000002,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
hf_vicuna-13b-v1.5,20,49.69225,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,21,49.33575,rewards mean,0.7291874999999999,meta-cognitive sensitivity,0.6475000000000002,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
hf_vicuna-13b-v1.5,22,49.296375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,23,49.627625,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,24,50.448875,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,25,51.1735,rewards mean,0.68984375,meta-cognitive sensitivity,0.744375,confidence mean,0.5,mean accuracy,0.5075000000000001,adjusted qsr
hf_vicuna-13b-v1.5,26,52.887,rewards mean,0.75184375,meta-cognitive sensitivity,0.525625,confidence mean,0.6,mean accuracy,0.4625,adjusted qsr
hf_vicuna-13b-v1.5,27,49.893875,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,28,51.639625,rewards mean,0.7291874999999999,meta-cognitive sensitivity,0.6475000000000002,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
hf_vicuna-13b-v1.5,29,49.86024999999999,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5125,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,30,51.61875,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.5375,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,31,49.81337499999999,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,32,50.305625,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,33,49.3425,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,34,50.63625,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,35,50.527375,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,36,48.33725,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,37,51.668625,rewards mean,0.7391249999999999,meta-cognitive sensitivity,0.5962499999999998,confidence mean,0.5125,mean accuracy,0.475,adjusted qsr
hf_vicuna-13b-v1.5,38,50.031,rewards mean,0.75,meta-cognitive sensitivity,0.5,confidence mean,0.4875,mean accuracy,0.75,adjusted qsr
hf_vicuna-13b-v1.5,39,48.636,rewards mean,0.7291874999999999,meta-cognitive sensitivity,0.6475000000000002,confidence mean,0.5125,mean accuracy,0.498611111111111,adjusted qsr
