run,trial,action1,state,action2,reward
16,37,X,X,D,1
16,38,X,X,D,0
16,39,X,Y,J,0
16,40,X,Y,K,1
16,41,X,X,D,0
16,42,Y,Y,K,1
16,43,Y,Y,K,0
16,44,Y,Y,K,1
16,45,Y,Y,K,1
16,46,Y,X,D,1
16,47,Y,X,D,0
16,48,Y,X,D,1
16,49,X,Y,K,0
16,50,Y,X,D,0
16,51,X,Y,K,1
16,52,X,X,D,0
16,53,X,X,F,0
16,54,Y,Y,K,1
16,55,Y,Y,K,1
16,56,Y,Y,K,0
16,57,Y,X,D,0
16,58,Y,X,F,0
16,59,Y,X,D,0
16,60,X,Y,K,0
16,61,X,X,F,1
16,62,X,Y,J,0
16,63,X,X,F,1
16,64,X,X,F,1
16,65,X,X,F,1
16,66,X,X,F,1
16,67,X,X,F,0
16,68,X,X,F,1
16,69,X,Y,J,0
16,70,X,X,F,1
16,71,X,X,F,0
16,72,X,X,F,0
16,73,X,X,F,0
16,74,X,X,D,1
16,75,X,Y,J,0
16,76,X,X,D,1
16,77,X,X,D,1
16,78,X,Y,K,0
16,79,X,Y,J,1
16,80,X,X,D,1
16,81,X,X,D,1
16,82,X,Y,K,1
16,83,X,X,D,1
16,84,X,X,D,1
16,85,X,Y,K,1
16,86,X,X,D,1
16,87,X,Y,K,1
16,88,X,Y,K,1
16,89,X,X,D,1
16,90,X,X,D,1
16,91,X,Y,K,0
16,92,X,Y,K,0
16,93,X,X,D,1
16,94,X,X,D,1
16,95,X,X,D,1
16,96,X,X,D,1
16,97,X,X,D,1
16,98,X,X,D,1
16,99,X,X,D,0
16,100,X,Y,J,0
16,101,X,Y,K,1
16,102,Y,X,D,1
16,103,X,X,D,0
16,104,Y,Y,K,1
16,105,Y,Y,K,1
16,106,Y,Y,K,1
16,107,Y,X,D,0
16,108,X,Y,K,0
16,109,X,Y,J,0
16,110,X,X,F,0
16,111,X,X,D,0
16,112,X,Y,J,0
16,113,X,X,F,0
16,114,X,X,D,1
16,115,Y,Y,J,1
16,116,Y,Y,J,0
16,117,X,X,D,1
16,118,X,X,D,0
16,119,X,X,D,1
16,120,X,X,D,1
16,121,X,X,D,0
16,122,X,X,D,1
16,123,X,Y,K,1
16,124,X,X,D,1
16,125,X,Y,K,0
16,126,X,Y,K,0
16,127,X,X,D,1
16,128,X,Y,J,1
16,129,X,Y,J,0
16,130,X,Y,J,1
16,131,Y,X,D,1
16,132,Y,Y,J,0
16,133,X,Y,K,0
16,134,X,X,D,1
16,135,X,X,D,0
16,136,X,X,D,1
16,137,X,X,D,0
16,138,X,X,D,1
16,139,X,X,D,1
16,140,X,X,D,1
16,141,X,X,D,1
16,142,X,X,D,1
16,143,X,X,D,1
16,144,X,X,D,1
16,145,X,X,D,1
16,146,X,Y,K,1
16,147,X,Y,K,0
16,148,X,X,D,0
16,149,X,X,D,0
16,150,X,Y,J,0
16,151,X,X,F,1
16,152,X,X,F,1
16,153,X,X,F,0
16,154,X,Y,J,0
16,155,X,X,F,0
16,156,X,X,D,1
16,157,X,Y,J,0
16,158,X,X,D,1
16,159,X,X,D,1
16,160,X,X,D,1
16,161,X,X,D,1
16,162,X,Y,K,1
16,163,X,X,D,1
16,164,X,X,D,1
16,165,X,X,D,1
16,166,X,Y,K,0
16,167,X,X,D,1
16,168,X,X,D,1
16,169,X,X,D,1
16,170,X,Y,K,1
16,171,X,X,D,0
16,172,X,Y,K,1
16,173,X,X,D,0
16,174,Y,Y,K,0
16,175,X,Y,K,0
16,176,Y,X,F,0
16,177,X,X,D,0
16,178,X,Y,J,0
16,179,X,Y,K,1
16,180,Y,Y,K,1
16,181,Y,Y,K,0
16,182,X,X,D,0
16,183,X,X,F,0
16,184,X,X,F,0
16,185,Y,X,D,0
16,186,Y,Y,K,1
16,187,Y,X,F,0
16,188,Y,Y,K,0
16,189,Y,Y,J,0
16,190,X,X,D,1
16,191,X,X,D,0
16,192,X,Y,K,0
16,193,Y,X,F,1
16,194,X,X,F,0
16,195,X,Y,K,0
16,196,X,X,D,1
16,197,X,Y,J,1
16,198,Y,X,D,1
16,199,X,Y,J,1
17,0,X,Y,K,0
17,1,X,Y,K,0
17,2,X,Y,J,1
17,3,X,X,D,0
17,4,X,X,F,0
17,5,X,X,D,1
17,6,X,X,D,0
17,7,X,X,F,1
17,8,X,X,F,1
17,9,X,X,F,0
17,10,X,X,F,1
17,11,X,Y,K,0
17,12,X,Y,J,1
17,13,X,X,F,1
17,14,X,X,F,1
17,15,X,X,F,0
17,16,X,X,F,1
17,17,X,X,F,1
17,18,X,X,F,0
17,19,X,X,F,1
17,20,X,X,D,1
17,21,X,X,F,0
17,22,X,X,D,0
17,23,X,Y,J,1
17,24,X,X,D,1
17,25,X,Y,J,1
17,26,Y,Y,K,0
17,27,X,X,F,0
17,28,X,Y,J,1
17,29,X,Y,J,1
17,30,X,X,D,1
17,31,X,Y,J,1
17,32,X,Y,J,1
17,33,X,Y,J,0
17,34,X,X,F,0
17,35,X,X,D,1
17,36,X,Y,K,1
17,37,X,X,F,0
17,38,X,X,F,0
17,39,X,X,F,1
17,40,X,X,F,1
17,41,Y,Y,J,0
17,42,X,X,D,0
17,43,X,X,F,0
17,44,X,X,D,1
17,45,X,Y,J,0
17,46,X,Y,J,1
17,47,X,X,F,0
17,48,X,X,D,1
17,49,X,X,D,1
17,50,X,Y,K,0
17,51,X,X,F,0
17,52,X,X,D,0
17,53,X,X,D,1
17,54,X,Y,J,1
17,55,X,X,D,1
17,56,X,X,F,0
17,57,X,X,D,1
17,58,X,X,D,1
17,59,X,X,D,1
17,60,X,X,D,1
17,61,X,X,D,1
17,62,X,X,D,1
17,63,X,Y,K,1
17,64,X,Y,J,0
17,65,X,X,D,1
17,66,X,X,D,0
17,67,X,X,D,1
17,68,X,Y,J,1
17,69,X,Y,J,1
17,70,X,X,D,0
17,71,X,X,D,0
17,72,X,X,D,1
17,73,X,Y,J,0
17,74,X,X,D,1
17,75,X,X,D,1
17,76,X,X,D,1
17,77,X,X,D,1
17,78,X,Y,J,1
17,79,X,X,D,1
17,80,X,X,D,1
17,81,X,Y,K,0
17,82,X,Y,J,1
17,83,X,Y,J,1
17,84,X,X,D,1
17,85,X,Y,J,1
17,86,X,Y,K,0
17,87,X,Y,J,1
17,88,X,X,D,1
17,89,X,Y,J,0
17,90,X,Y,J,1
17,91,X,Y,J,1
17,92,X,X,D,1
17,93,X,X,D,0
17,94,X,Y,J,1
17,95,X,X,F,0
17,96,X,Y,J,0
17,97,X,X,D,0
17,98,X,X,D,1
17,99,X,Y,J,1
17,100,X,X,D,0
17,101,X,X,F,0
17,102,X,X,D,0
17,103,X,X,F,1
17,104,X,X,F,1
17,105,X,X,F,0
17,106,X,Y,J,0
17,107,Y,X,D,0
17,108,X,X,D,1
17,109,X,Y,J,1
17,110,X,X,F,0
17,111,X,Y,J,1
17,112,X,Y,J,1
17,113,X,X,D,1
17,114,X,X,D,1
17,115,X,X,D,0
17,116,X,Y,J,0
17,117,X,Y,J,0
17,118,X,X,D,0
17,119,X,X,F,0
17,120,X,Y,J,0
17,121,X,Y,K,0
17,122,X,X,F,1
17,123,X,X,D,1
17,124,X,X,D,1
17,125,X,X,D,0
17,126,X,X,F,0
17,127,X,X,D,1
17,128,X,Y,J,0
17,129,X,Y,J,0
17,130,X,X,D,0
17,131,X,X,D,1
17,132,X,X,D,1
17,133,X,X,D,0
17,134,X,Y,J,1
17,135,X,X,D,0
17,136,X,X,D,0
17,137,X,X,D,1
17,138,X,Y,J,0
17,139,X,X,D,0
17,140,X,X,D,1
17,141,X,X,D,1
17,142,X,X,D,0
17,143,X,X,D,1
17,144,X,X,D,1
17,145,X,X,D,1
17,146,X,Y,J,0
17,147,X,X,D,0
17,148,X,X,D,0
17,149,X,X,D,1
17,150,X,X,D,1
17,151,X,X,F,1
17,152,X,X,D,1
17,153,X,Y,K,1
17,154,X,X,D,1
17,155,X,X,D,1
17,156,X,X,D,1
17,157,X,X,D,1
17,158,X,Y,K,1
17,159,X,Y,K,0
17,160,X,X,D,1
17,161,X,X,D,1
17,162,X,Y,K,1
17,163,X,Y,K,0
17,164,X,X,D,1
17,165,X,X,D,0
17,166,X,X,D,0
17,167,X,X,D,1
17,168,X,X,D,0
17,169,X,X,D,1
17,170,X,X,D,1
17,171,X,Y,J,0
17,172,X,X,D,0
17,173,X,X,D,1
17,174,X,X,D,1
17,175,X,X,D,1
17,176,X,X,D,0
17,177,X,X,D,1
17,178,X,X,D,1
17,179,X,X,F,0
17,180,X,X,D,1
17,181,X,X,D,0
17,182,X,Y,K,1
17,183,X,Y,K,0
17,184,X,X,D,0
17,185,X,X,D,0
17,186,X,X,D,0
17,187,X,Y,K,0
17,188,Y,X,D,1
17,189,X,X,D,1
17,190,X,X,D,1
17,191,X,X,D,1
17,192,X,X,D,1
17,193,X,Y,J,1
17,194,X,X,F,1
17,195,X,X,D,0
17,196,X,Y,J,1
17,197,X,X,D,0
17,198,X,Y,J,1
17,199,X,X,D,1
18,0,X,Y,K,0
18,1,X,X,F,1
18,2,X,X,D,1
18,3,X,X,D,0
18,4,Y,Y,J,1
18,5,Y,X,D,1
18,6,Y,X,D,0
18,7,Y,Y,J,0
18,8,X,X,D,1
18,9,X,X,F,1
18,10,X,Y,J,0
18,11,X,Y,J,0
18,12,Y,Y,J,1
18,13,Y,Y,J,0
18,14,Y,Y,K,1
18,15,Y,Y,J,0
18,16,X,X,D,1
18,17,X,Y,J,0
18,18,X,X,D,0
18,19,X,X,D,1
18,20,X,X,F,0
18,21,Y,Y,J,1
18,22,Y,Y,J,0
18,23,X,X,D,1
18,24,X,X,F,1
18,25,X,Y,K,1
18,26,X,X,F,1
18,27,X,X,D,1
18,28,Y,X,D,1
18,29,Y,Y,K,0
18,30,X,Y,J,0
18,31,Y,X,F,0
18,32,Y,X,D,1
18,33,X,X,F,1
18,34,X,Y,K,1
18,35,X,X,F,1
18,36,X,X,F,0
18,37,X,X,F,1
18,38,X,X,F,1
18,39,X,X,F,1
18,40,X,X,F,1
18,41,X,X,D,0
18,42,Y,Y,K,0
18,43,Y,Y,J,1
18,44,Y,X,D,1
18,45,Y,Y,J,1
18,46,Y,X,D,0
18,47,Y,X,D,1
18,48,X,X,D,1
18,49,X,X,D,0
18,50,X,X,D,1
18,51,X,X,D,1
18,52,X,Y,J,0
18,53,X,Y,K,1
18,54,X,Y,K,1
18,55,X,X,F,1
18,56,X,X,F,1
18,57,X,Y,K,0
18,58,Y,Y,J,1
18,59,Y,Y,J,0
18,60,Y,Y,K,0
18,61,Y,Y,J,0
18,62,X,X,D,0
18,63,X,X,F,0
18,64,Y,Y,K,0
18,65,X,X,D,1
18,66,X,X,D,1
18,67,X,X,F,1
18,68,X,X,D,1
18,69,X,X,D,1
18,70,X,Y,J,0
18,71,X,X,F,1
18,72,X,X,F,0
18,73,X,Y,K,0
18,74,X,X,F,1
18,75,X,X,F,0
18,76,Y,X,F,1
18,77,Y,Y,J,0
18,78,Y,Y,K,1
18,79,Y,Y,K,1
18,80,Y,X,F,1
18,81,Y,Y,K,0
18,82,X,Y,J,0
18,83,X,X,D,1
18,84,X,Y,J,0
18,85,X,Y,K,1
18,86,X,X,F,0
18,87,X,X,F,1
18,88,X,X,D,0
18,89,X,X,D,0
18,90,Y,Y,K,1
18,91,Y,Y,K,0
18,92,Y,Y,K,1
18,93,Y,Y,K,0
18,94,X,X,D,0
18,95,X,X,F,0
18,96,Y,Y,K,1
18,97,Y,X,F,0
18,98,Y,X,F,0
18,99,Y,Y,K,0
18,100,Y,Y,K,1
18,101,Y,Y,K,1
18,102,Y,X,D,0
18,103,Y,Y,K,1
18,104,Y,Y,K,1
18,105,Y,X,F,1
18,106,Y,Y,K,0
18,107,Y,Y,K,0
18,108,X,X,F,0
18,109,X,X,D,0
18,110,Y,Y,K,1
18,111,Y,Y,K,1
18,112,Y,Y,K,1
18,113,Y,Y,K,1
18,114,Y,Y,K,1
18,115,Y,Y,K,0
18,116,X,X,D,1
18,117,X,X,D,1
18,118,X,Y,K,1
18,119,X,X,D,0
18,120,X,Y,K,1
18,121,X,X,F,1
18,122,X,X,D,0
18,123,X,Y,K,1
18,124,X,X,F,1
18,125,X,X,F,0
18,126,Y,Y,K,1
18,127,Y,Y,K,0
18,128,X,X,F,0
18,129,Y,X,F,0
18,130,Y,Y,K,0
18,131,X,Y,K,1
18,132,X,X,F,1
18,133,X,X,F,1
18,134,X,X,F,1
18,135,X,X,F,1
18,136,X,X,F,0
18,137,X,X,D,0
18,138,Y,Y,K,0
18,139,X,X,F,0
18,140,Y,Y,J,0
18,141,Y,Y,K,1
18,142,Y,X,F,1
18,143,Y,Y,K,1
18,144,Y,Y,K,0
18,145,X,Y,K,1
18,146,X,X,F,1
18,147,X,Y,K,1
18,148,X,X,F,1
18,149,X,X,F,1
18,150,X,X,F,1
18,151,X,X,F,1
18,152,X,X,F,0
18,153,Y,X,F,0
18,154,Y,Y,K,1
18,155,Y,X,D,0
18,156,Y,Y,K,1
18,157,Y,Y,K,0
18,158,Y,X,F,1
18,159,Y,X,F,1
18,160,Y,X,F,1
18,161,Y,Y,K,1
18,162,Y,Y,K,1
18,163,Y,Y,K,0
18,164,Y,Y,K,1
18,165,Y,Y,K,1
18,166,Y,Y,K,1
18,167,Y,Y,K,1
18,168,Y,X,F,1
18,169,Y,Y,K,0
18,170,X,X,F,1
18,171,X,X,F,1
18,172,X,X,F,1
18,173,X,X,F,1
18,174,X,X,F,1
18,175,X,X,F,1
18,176,X,Y,K,0
18,177,X,X,F,1
18,178,X,Y,K,0
18,179,X,X,F,0
18,180,Y,Y,K,1
18,181,Y,X,F,0
18,182,Y,X,F,1
18,183,Y,Y,K,0
18,184,X,Y,K,0
18,185,X,X,F,1
18,186,X,X,F,1
18,187,X,X,F,1
18,188,X,X,F,1
18,189,X,Y,J,0
18,190,X,X,F,1
18,191,X,X,F,1
18,192,X,Y,K,1
18,193,X,Y,K,0
18,194,X,X,F,1
18,195,X,Y,K,0
18,196,Y,Y,K,0
18,197,Y,Y,K,1
18,198,Y,X,F,0
18,199,Y,Y,K,0
19,0,X,Y,K,0
19,1,X,X,D,1
19,2,X,Y,K,0
19,3,X,Y,K,0
19,4,X,X,D,1
19,5,X,Y,J,0
19,6,X,X,D,1
19,7,X,X,D,0
19,8,X,X,D,0
19,9,X,Y,J,1
19,10,X,Y,J,1
19,11,X,X,D,1
19,12,X,X,D,1
19,13,X,Y,J,0
19,14,X,X,D,0
19,15,X,Y,J,0
19,16,X,X,D,0
19,17,X,X,F,0
19,18,X,X,F,0
19,19,X,X,F,0
19,20,X,X,D,1
19,21,X,X,D,1
19,22,X,X,D,1
19,23,X,Y,J,0
19,24,X,X,D,0
19,25,X,Y,J,0
19,26,Y,Y,J,0
19,27,X,X,D,1
19,28,Y,Y,J,1
19,29,X,X,D,0
19,30,X,X,D,1
19,31,X,X,D,0
19,32,X,X,D,1
19,33,X,Y,J,0
19,34,X,X,D,1
19,35,X,X,D,0
19,36,X,X,D,1
19,37,Y,X,D,0
19,38,X,X,D,0
19,39,X,X,D,0
19,40,Y,X,D,1
19,41,X,X,D,0
19,42,Y,Y,J,0
19,43,X,X,D,1
19,44,X,Y,K,0
19,45,Y,Y,K,0
19,46,Y,Y,J,0
19,47,X,X,D,1
19,48,X,X,D,0
19,49,X,Y,J,0
19,50,X,Y,J,1
19,51,X,X,D,0
19,52,X,Y,J,1
19,53,X,Y,J,1
19,54,X,X,D,1
19,55,X,X,D,1
19,56,Y,Y,J,0
19,57,X,X,D,0
19,58,X,X,D,0
19,59,X,X,F,1
19,60,X,X,F,1
19,61,X,X,F,1
19,62,X,Y,K,0
19,63,X,X,F,0
19,64,X,X,F,0
19,65,X,X,D,1
19,66,X,X,D,1
19,67,X,Y,J,0
19,68,X,X,D,1
19,69,X,Y,K,0
19,70,X,X,D,1
19,71,X,X,D,0
19,72,X,X,D,1
19,73,X,X,D,1
19,74,X,X,D,1
19,75,Y,Y,J,0
19,76,X,X,D,0
19,77,X,X,F,0
19,78,X,X,F,0
19,79,X,X,D,1
19,80,X,X,D,0
19,81,X,Y,J,0
19,82,X,Y,K,0
19,83,X,Y,K,0
19,84,Y,Y,J,1
19,85,X,X,D,1
19,86,X,X,D,0
19,87,X,X,D,1
19,88,X,X,D,0
19,89,X,X,D,0
19,90,X,X,D,0
19,91,X,X,D,1
19,92,X,Y,J,1
19,93,X,X,D,0
19,94,Y,Y,J,0
19,95,X,X,D,1
19,96,Y,Y,J,1
19,97,X,X,D,1
19,98,X,X,D,1
19,99,X,Y,J,0
19,100,X,X,D,0
19,101,X,Y,J,0
19,102,Y,X,F,0
19,103,X,X,F,0
19,104,X,X,D,1
19,105,X,Y,J,1
19,106,X,X,D,0
19,107,X,Y,J,0
19,108,X,Y,J,1
19,109,X,Y,J,1
19,110,X,Y,J,0
19,111,X,Y,J,1
19,112,X,X,D,0
19,113,X,X,D,1
19,114,X,Y,K,1
19,115,X,X,F,1
19,116,X,X,F,0
19,117,X,Y,K,1
19,118,X,X,F,1
19,119,X,X,F,0
19,120,X,Y,K,1
19,121,X,Y,K,1
19,122,X,X,D,1
19,123,X,Y,K,1
19,124,X,X,F,1
19,125,X,Y,K,1
19,126,X,X,F,0
19,127,X,X,F,0
19,128,X,Y,J,0
19,129,X,X,F,0
19,130,X,X,D,0
19,131,X,X,F,1
19,132,X,X,F,0
19,133,X,Y,K,1
19,134,X,X,F,0
19,135,X,Y,K,0
19,136,X,X,F,0
19,137,X,X,D,1
19,138,X,X,D,0
19,139,X,Y,J,0
19,140,X,X,F,1
19,141,X,X,F,0
19,142,X,X,D,1
19,143,X,Y,K,0
19,144,X,Y,K,0
19,145,X,Y,K,0
19,146,X,X,D,1
19,147,X,X,D,1
19,148,X,X,D,0
19,149,X,Y,J,0
19,150,X,X,D,0
19,151,X,X,F,0
19,152,X,X,D,0
19,153,X,X,D,0
19,154,X,X,D,1
19,155,X,X,D,0
19,156,X,X,F,0
19,157,X,X,D,1
19,158,X,X,F,1
19,159,X,X,F,0
19,160,X,X,D,1
19,161,X,Y,J,1
19,162,X,X,D,0
19,163,X,X,F,1
19,164,X,X,F,0
19,165,X,X,D,1
19,166,X,X,F,1
19,167,X,X,F,0
19,168,X,X,F,0
19,169,X,X,F,0
19,170,X,X,D,1
19,171,X,Y,J,0
19,172,X,Y,J,0
19,173,X,X,D,0
19,174,X,Y,J,1
19,175,X,X,F,0
19,176,X,Y,J,0
19,177,X,Y,J,1
19,178,X,X,D,1
19,179,X,Y,J,1
19,180,X,X,D,1
19,181,X,X,D,0
19,182,X,X,D,0
19,183,Y,Y,J,1
19,184,Y,Y,J,1
19,185,Y,Y,J,1
19,186,Y,X,D,0
19,187,Y,Y,J,0
19,188,Y,X,F,1
19,189,X,X,F,0
19,190,Y,X,F,1
19,191,Y,Y,J,0
19,192,X,Y,J,0
19,193,X,Y,J,1
19,194,X,Y,K,1
19,195,X,X,F,0
19,196,X,X,F,0
19,197,X,X,F,0
19,198,X,X,D,1
19,199,X,X,D,1
20,0,Y,X,D,0
20,1,X,X,D,1
20,2,X,Y,K,1
20,3,X,X,D,1
20,4,Y,Y,K,0
20,5,X,X,D,1
20,6,Y,Y,J,0
20,7,X,X,D,1
20,8,Y,Y,J,0
20,9,X,X,F,0
20,10,Y,X,D,1
20,11,Y,Y,K,1
20,12,X,Y,J,0
20,13,Y,X,D,1
20,14,Y,X,D,0
20,15,Y,Y,K,1
20,16,X,X,D,0
20,17,X,Y,J,1
20,18,Y,Y,J,0
20,19,Y,Y,J,1
20,20,X,Y,J,0
20,21,X,X,F,0
20,22,Y,X,F,0
20,23,Y,Y,J,0
20,24,X,X,F,1
20,25,Y,Y,K,0
20,26,Y,Y,K,1
20,27,X,Y,K,0
20,28,X,X,F,1
20,29,X,X,F,1
20,30,X,Y,J,1
20,31,Y,Y,J,0
20,32,Y,X,F,0
20,33,Y,X,F,0
20,34,Y,Y,J,1
20,35,Y,Y,J,0
20,36,X,Y,K,1
20,37,Y,Y,K,0
20,38,X,Y,J,0
20,39,Y,Y,K,0
20,40,X,X,D,0
20,41,X,X,F,0
20,42,X,X,D,0
20,43,Y,Y,K,1
20,44,X,X,F,1
20,45,X,X,F,0
20,46,X,Y,J,1
20,47,X,X,D,1
20,48,X,Y,J,0
20,49,X,Y,K,0
20,50,X,X,F,1
20,51,X,X,F,1
20,52,X,X,F,0
20,53,Y,Y,K,0
20,54,X,X,D,1
20,55,Y,Y,J,1
20,56,Y,X,F,1
20,57,Y,Y,J,1
20,58,Y,X,D,0
20,59,X,Y,K,1
20,60,X,X,F,1
20,61,X,X,F,0
20,62,X,X,F,0
20,63,X,Y,K,1
20,64,Y,X,F,0
20,65,X,Y,J,0
20,66,X,X,D,1
20,67,Y,Y,K,1
20,68,Y,X,D,1
20,69,Y,Y,J,1
20,70,Y,Y,J,1
20,71,X,X,D,1
20,72,Y,Y,K,1
20,73,X,X,D,0
20,74,Y,Y,J,0
20,75,Y,Y,K,0
20,76,Y,Y,K,0
20,77,Y,Y,J,1
20,78,Y,Y,J,0
20,79,Y,Y,J,0
20,80,X,Y,J,1
20,81,Y,Y,K,0
20,82,Y,X,F,0
20,83,X,X,D,0
20,84,Y,Y,J,1
20,85,Y,X,F,0
20,86,X,X,F,1
20,87,Y,Y,K,0
20,88,X,X,F,0
20,89,Y,Y,K,0
20,90,Y,X,F,0
20,91,X,Y,K,0
20,92,X,X,D,1
20,93,Y,X,D,1
20,94,X,X,D,0
20,95,Y,Y,J,0
20,96,Y,X,F,0
20,97,Y,Y,K,1
20,98,Y,Y,J,1
20,99,X,Y,J,1
20,100,X,X,D,0
20,101,X,Y,J,0
20,102,X,X,F,0
20,103,X,X,D,0
20,104,Y,Y,K,0
20,105,X,X,D,1
20,106,Y,Y,J,1
20,107,Y,X,D,1
20,108,Y,X,D,0
20,109,Y,Y,K,0
20,110,X,X,F,0
20,111,Y,X,D,1
20,112,X,X,F,0
20,113,Y,X,D,0
20,114,X,X,F,0
20,115,X,Y,J,0
20,116,X,Y,K,0
20,117,Y,Y,K,1
20,118,Y,Y,K,1
20,119,Y,X,D,1
20,120,X,X,D,1
20,121,X,X,F,1
20,122,Y,Y,J,0
20,123,Y,Y,K,1
20,124,X,X,D,1
20,125,X,Y,K,1
20,126,Y,Y,J,0
20,127,Y,Y,K,1
20,128,X,X,D,0
20,129,Y,X,D,1
20,130,X,X,D,1
20,131,Y,X,D,1
20,132,X,X,D,1
20,133,Y,Y,J,0
20,134,Y,Y,K,1
20,135,Y,Y,K,0
20,136,X,X,D,1
20,137,Y,Y,K,1
20,138,Y,Y,K,1
20,139,X,Y,K,0
20,140,Y,X,F,0
20,141,X,X,D,1
20,142,X,X,D,0
20,143,X,X,D,0
20,144,Y,X,D,1
20,145,X,X,D,0
20,146,X,X,D,0
20,147,X,X,D,0
20,148,Y,Y,K,0
20,149,Y,Y,J,0
20,150,X,Y,K,0
20,151,X,Y,K,1
20,152,X,X,D,1
20,153,X,Y,J,0
20,154,X,X,D,1
20,155,X,X,F,0
20,156,X,X,D,1
20,157,X,Y,J,1
20,158,Y,Y,J,1
20,159,Y,Y,J,0
20,160,X,X,F,1
20,161,X,X,F,0
20,162,X,Y,J,0
20,163,Y,Y,J,1
20,164,Y,Y,K,0
20,165,X,X,D,1
20,166,Y,Y,J,1
20,167,Y,X,D,0
20,168,Y,Y,K,1
20,169,X,X,F,1
20,170,X,X,D,0
20,171,Y,X,F,1
20,172,Y,Y,K,1
20,173,X,X,D,0
20,174,X,X,D,0
20,175,Y,X,D,1
20,176,Y,Y,K,0
20,177,X,X,D,1
20,178,Y,X,D,0
20,179,Y,Y,K,0
20,180,X,Y,J,1
20,181,Y,Y,K,0
20,182,X,X,D,1
20,183,Y,Y,K,0
20,184,Y,Y,J,0
20,185,X,Y,J,1
20,186,X,Y,K,1
20,187,X,X,D,0
20,188,X,X,D,0
20,189,Y,Y,K,1
20,190,X,Y,K,0
20,191,X,X,F,1
20,192,X,X,F,1
20,193,Y,Y,J,1
20,194,Y,X,D,0
20,195,Y,Y,K,0
20,196,X,X,D,0
20,197,Y,Y,J,1
20,198,Y,Y,K,1
20,199,X,Y,J,0
21,0,Y,Y,J,0
21,1,Y,X,D,0
21,2,Y,X,F,1
21,3,Y,Y,J,1
21,4,Y,Y,J,1
21,5,Y,Y,J,0
21,6,Y,X,F,1
21,7,X,X,F,1
21,8,X,Y,J,0
21,9,X,X,F,1
21,10,X,Y,K,0
21,11,X,X,F,1
21,12,X,X,F,1
21,13,X,Y,J,1
21,14,X,X,F,1
21,15,X,X,F,1
21,16,X,Y,J,0
21,17,X,Y,J,0
21,18,X,Y,K,1
21,19,Y,X,F,1
21,20,Y,X,F,1
21,21,Y,Y,K,0
21,22,Y,Y,K,0
21,23,Y,Y,K,1
21,24,X,X,F,1
21,25,X,X,F,1
21,26,X,X,F,0
21,27,X,Y,K,1
21,28,X,X,F,1
21,29,X,Y,J,0
21,30,X,Y,K,0
21,31,Y,Y,K,0
21,32,X,X,F,0
21,33,X,X,F,0
21,34,X,X,D,1
21,35,X,X,D,1
21,36,X,Y,J,1
21,37,X,X,D,1
21,38,Y,Y,J,1
21,39,X,Y,J,1
21,40,X,Y,J,1
21,41,X,X,D,1
21,42,X,Y,J,0
21,43,X,X,D,0
21,44,Y,X,F,1
21,45,Y,Y,J,1
21,46,Y,Y,J,1
21,47,Y,X,F,1
21,48,X,X,F,1
21,49,Y,Y,J,1
21,50,X,Y,J,1
21,51,X,X,F,1
21,52,Y,Y,J,1
21,53,Y,Y,J,1
21,54,X,X,F,1
21,55,X,Y,J,1
21,56,Y,X,F,0
21,57,X,X,F,1
21,58,Y,Y,J,1
21,59,X,Y,J,1
21,60,X,X,F,1
21,61,X,X,F,1
21,62,X,Y,J,0
21,63,X,X,F,0
21,64,X,X,F,1
21,65,X,X,F,1
21,66,X,X,F,1
21,67,X,X,F,0
21,68,Y,Y,J,0
21,69,Y,Y,K,1
21,70,Y,Y,K,1
21,71,Y,Y,K,1
21,72,Y,Y,K,0
21,73,Y,Y,K,0
21,74,Y,Y,K,0
21,75,X,Y,J,0
21,76,X,X,D,0
21,77,X,Y,J,1
21,78,X,Y,J,1
21,79,X,X,F,1
21,80,X,X,F,0
21,81,X,X,F,1
21,82,X,Y,J,0
21,83,X,X,F,0
21,84,X,Y,J,1
21,85,X,X,D,1
21,86,Y,X,D,0
21,87,Y,Y,J,0
21,88,X,Y,J,1
21,89,X,Y,J,0
21,90,Y,Y,K,0
21,91,Y,Y,J,0
21,92,Y,Y,J,1
21,93,X,X,D,0
21,94,X,Y,J,1
21,95,X,Y,J,0
21,96,X,X,F,1
21,97,X,X,F,1
21,98,Y,X,F,0
21,99,X,X,F,1
21,100,Y,X,F,0
21,101,Y,X,D,0
21,102,X,Y,J,1
21,103,Y,Y,J,1
21,104,Y,Y,J,1
21,105,Y,Y,J,1
21,106,Y,Y,J,1
21,107,X,Y,J,1
21,108,Y,Y,J,1
21,109,X,X,F,0
21,110,Y,X,F,0
21,111,Y,X,D,1
21,112,Y,X,D,1
21,113,Y,Y,J,1
21,114,X,X,D,1
21,115,X,Y,J,0
21,116,X,Y,J,0
21,117,X,X,D,1
21,118,X,X,D,0
21,119,Y,Y,J,1
21,120,X,X,F,1
21,121,X,Y,J,0
21,122,Y,X,F,0
21,123,X,X,F,1
21,124,Y,Y,K,0
21,125,X,X,F,0
21,126,Y,Y,J,0
21,127,Y,Y,K,0
21,128,X,X,D,1
21,129,Y,Y,J,1
21,130,Y,Y,J,1
21,131,X,X,D,1
21,132,X,X,D,1
21,133,X,Y,J,0
21,134,X,X,D,1
21,135,X,Y,J,1
21,136,Y,Y,J,1
21,137,Y,X,D,1
